5,-804.91,9525.8,-0.0011633,-1097.4,9438.1,203.54,-1388.1,9334.6,406.74,-1676.4,9215.3,609.25,-1961.9,9079.9,810.7,-2243.8,8928.5,1010.7,-2521.7,8760.9,1208.9,-2794.9,8577.2,1404.9,-3062.9,8377.2,1598.2,-3324.9,8161.2,1788.4,-3580.4,7929,1975.1,-3828.6,7680.9,2157.8,-4069,7416.8,2336,-4300.6,7137.1,2509.2,-4522.9,6841.8,2677,-4735.1,6531.2,2838.8,-4936.4,6205.5,2994.1,-5126.1,5865.2,3142.3,-5303.2,5510.7,3282.9,-5467.1,5142.4,3415.2,-5617,4761,3538.8,-5752.2,4367.1,3653.1,-5871.8,3961.4,3757.6,-5975.1,3544.7,3851.6,-6061.4,3118,3934.6,-6129.9,2682.2,4006.1,-6180,2238.4,4065.5,-6210.8,1787.7,4112.3,-6221.7,1331.2,4145.9,-6212.1,870.33,4165.7,-6181.4,406.54,4171.5,-6129.4,-58.544,4162.9,-6055.6,-523.31,4139.5,-5960,-986.08,4101.1,-5842.5,-1445.2,4047.7,-5703.1,-1898.8,3979.1,-5542,-2345.2,3895.4,-5359.6,-2782.6,3796.7,-5156.1,-3209.1,3683.1,-4932.3,-3622.8,3554.9,-4688.6,-4021.8,3412.4,-4425.8,-4404.2,3256,-4144.9,-4768,3086.2,-3846.6,-5111.8,2903.5,-3532.4,-5434.5,2708.8,-3203.6,-5734.6,2502.9,-2861.8,-6011,2286.7,-2508.2,-6262.7,2061.3,-2144.5,-6489,1827.4,-1772.2,-6689,1586.2,-1392.7,-6862.3,1338.6,-1007.7,-7008.4,1085.7,-618.69,-7127.1,828.53,-227.4,-7218.2,568.23,164.55,-7281.7,305.88,555.86,-7318.1,42.419,945.17,-7327.9,-221.22,1331.1,-7311.6,-484.06,1712.4,-7270.1,-745.22,2087.9,-7203.9,-1003.8,2456.5,-7114,-1259.1,2817.1,-7001.1,-1510.3,3168.8,-6866.1,-1756.7,3510.7,-6709.9,-1997.7,3842.1,-6533.6,-2232.7,4162.3,-6338.2,-2461.2,4470.7,-6124.8,-2682.7,4766.8,-5894.3,-2896.8,5050.1,-5648,-3103.2,5320.2,-5386.9,-3301.5,5576.8,-5112.1,-3491.4,5819.5,-4824.7,-3672.6,6048.2,-4525.7,-3844.9,6262.6,-4216,-4008.2,6462.6,-3896.7,-4162.2,6648,-3568.6,-4306.8,6818.8,-3232.7,-4442,6974.9,-2889.8,-4567.6,7116.4,-2540.9,-4683.7,7243.4,-2186.7,-4790.1,7355.9,-1827.9,-4887.1,7454,-1465.6,-4974.4,7537.9,-1100.4,-5052.3,7607.5,-733.05,-5120.6,7663.2,-364.38,-5179.5,7705,4.9263,-5229.1,7733.1,374.19,-5269.3,7747.8,742.76,-5300.4,7749,1110,-5322.3,7737.2,1475.3,-5335.2,7712.4,1838.1,-5339.2,7674.9,2197.8,-5334.3,7624.9,2553.9,-5320.8,7562.6,2905.9,-5298.8,7488.3,3253.4,-5268.3,7402.3,3595.9,-5229.6,7304.8,3932.9,-5182.7,7196.1,4263.9,-5127.9,7076.4,4588.5,-5065.3,6946.1,4906.2,-4995.1,6805.3,5216.6,-4917.4,6654.5,5519.2,-4832.3,6493.8,5813.6,-4740.2,6323.6,6099.4,-4641.1,6144.2,6376.3,-4535.2,5955.8,6643.8,-4422.7,5758.8,6901.7,-4303.8,5553.4,7149.5,-4178.6,5340,7386.9,-4047.4,5118.9,7613.6,-3910.4,4890.3,7829.3,-3767.6,4654.7,8033.6,-3619.4,4412.2,8226.4,-3465.9,4163.2,8407.2,-3307.3,3908,8575.8,-3143.8,3647.1,8731.9,-2975.7,3380.7,8875.1,-2803.1,3109.3,9005.1,-2626.4,2833.3,9121.8,-2445.8,2553,9224.8,-2261.5,2268.9,9313.8,-2073.8,1981.4,9388.6,-1883,1691,9449,-1689.4,1398.1,9494.7,-1493.2,1103,9525.5,-1294.8,806.37,9541.1,-1094.3,508.52,9541.5,-892.22,209.98,9526.3,-688.75,-88.806,9495.3,-484.22,-387.34,9448.5,-278.94,-685.14,9385.5,-73.236,-981.71,9306.4,132.56,-1276.5,9210.8,338.12,-1569.1,9098.6,543.11,-1858.9,8969.7,747.17,-2145.4,8824.1,949.94,-2427.9,8661.7,1150.9,-2705.6,8482.6,1349.6,-2977.9,8286.6,1545.7,-3244.2,8073.9,1738.6,-3503.8,7844.6,1927.9,-3755.9,7598.6,2113.1,-4000,7336.3,2293.8,-4235.2,7057.8,2469.4,-4460.9,6763.4,2639.4,-4676.2,6453.5,2803.3,-4880.4,6128.4,2960.5,-5072.8,5788.5,3110.6,-5252.5,5434.4,3252.8,-5418.7,5066.6,3386.7,-5570.6,4685.6,3511.7,-5707.4,4292.2,3627,-5828.2,3887,3732.2,-5932.1,3470.7,3826.6,-6018.2,3044.1,3909.5,-6085.9,2608.3,3980.5,-6134.6,2164.3,4039,-6163.7,1713.3,4084.5,-6172.4,1256.8,4116.7,-6160.4,796.15,4134.9,-6127.1,332.75,4138.9,-6072.2,-131.8,4128.3,-5995.4,-595.87,4102.8,-5896.5,-1057.7,4062.1,-5775.4,-1515.6,4006.2,-5632,-1967.6,3934.8,-5466.4,-2411.7,3847.9,-5278.7,-2846.2,3745.5,-5069.6,-3269,3627.8,-4839.6,-3678.3,3495.1,-4589.5,-4072.2,3348,-4320.2,-4449,3186.9,-4032.8,-4807,3012.4,-3728.2,-5144.6,2825,-3407.8,-5460.4,2625.7,-3072.9,-5753,2415.2,-2724.9,-6021,2194.4,-2365.3,-6263.2,1964.3,-1995.8,-6478.7,1725.9,-1617.9,-6666.9,1480.2,-1233.2,-6827.3,1228.4,-843.52,-6959.8,971.52,-450.52,-7064.2,710.81,-55.782,-7140.6,447.31,339.14,-7189.1,182.09,732.75,-7209.9,-83.829,1123.6,-7203.5,-349.44,1510.3,-7170.4,-613.76,1891.5,-7111.2,-875.86,2266,-7026.8,-1134.8,2632.5,-6918,-1389.8,2990.2,-6785.9,-1640.1,3338.1,-6631.6,-1885,3675.4,-6456.2,-2124,4001.2,-6260.7,-2356.3,4314.9,-6046.3,-2581.5,4615.9,-5814,-2799.1,4903.5,-5565.1,-3008.5,5177.4,-5300.5,-3209.6,5437.2,-5021.4,-3401.8,5682.5,-4729,-3585.1,5913.1,-4424.2,-3759.1,6128.8,-4108.2,-3923.5,6329.4,-3782,-4078.4,6514.9,-3446.7,-4223.5,6685.2,-3103.4,-4358.7,6840.2,-2753,-4484,6979.9,-2396.5,-4599.3,7104.4,-2034.9,-4704.5,7213.6,-1668.9,-4799.6,7307.8,-1299.5,-4884.7,7386.9,-927.48,-4959.7,7451.1,-553.6,-5024.7,7500.6,-178.61,-5079.8,7535.5,196.79,-5125,7556.1,571.93,-5160.5,7562.6,946.14,-5186.4,7555.3,1318.7,-5202.8,7534.3,1688.9,-5209.8,7500,2056.1,-5207.5,7452.5,2419.7,-5196.2,7392.2,2779.2,-5175.8,7319.2,3133.8,-5146.7,7234,3483.1,-5108.9,7136.7,3826.6,-5062.5,7027.6,4163.8,-5007.9,6907.1,4494,-4945,6775.4,4817,-4874.1,6632.8,5132.2,-4795.4,6479.6,5439.3,-4709.1,6316.1,5737.8,-4615.3,6142.7,6027.3,-4514.2,5959.6,6307.5,-4406,5767.1,6577.9,-4290.9,5565.7,6838.2,-4169.1,5355.6,7087.9,-4040.9,5137.3,7326.6,-3906.4,4911.1,7554,-3765.9,4677.3,7769.8,-3619.6,4436.3,7973.5,-3467.8,4188.6,8164.9,-3310.6,3934.4,8343.6,-3148.4,3674.1,8509.3,-2981.3,3408.2,8661.7,-2809.6,3137,8800.6,-2633.5,2860.9,8925.5,-2453.3,2580.3,9036.3,-2269.2,2295.6,9132.8,-2081.5,2007.2,9214.6,-1890.5,1715.5,9281.5,-1696.4,1420.8,9333.3,-1499.4,1123.8,9369.7,-1299.9,824.77,9390.6,-1098.2,524.36,9395.5,-894.6,223.03,9384.5,-689.48,-78.697,9357.2,-483.16,-380.27,9313.6,-276,-681.15,9253.5,-68.368,-980.76,9176.7,139.36,-1278.5,9083.2,346.79,-1573.8,8972.9,553.52,-1866.1,8845.7,759.15,-2154.7,8701.6,963.25,-2439,8540.5,1165.4,-2718.2,8362.5,1365.1,-2991.9,8167.6,1562,-3259.2,7955.7,1755.6,-3519.5,7727,1945.3,-3772.1,7481.5,2130.8,-4016.2,7219.3,2311.5,-4251.1,6940.5,2486.9,-4476.1,6645.2,2656.5,-4690.4,6334,2819.8,-4893.2,6007.3,2976.1,-5083.6,5665.5,3125,-5260.9,5309.1,3265.7,-5424.2,4938.6,3397.8,-5572.8,4554.7,3520.7,-5705.9,4158.2,3633.7,-5822.7,3749.8,3736.4,-5922.4,3330.5,3828.1,-6004.3,2901.1,3908.3,-6067.5,2462.9,3976.3,-6111.5,2016.9,4031.7,-6135.3,1564.2,4073.9,-6138.4,1106.3,4102.2,-6120.2,644.49,4116.3,-6080.1,180.49,4115.8,-6018,-284.05,4100.2,-5933.5,-747.43,4069.4,-5826.5,-1207.9,4023.3,-5697.1,-1663.6,3961.5,-5545.3,-2112.8,3884.3,-5371.4,-2553.6,3791.6,-5175.8,-2984.1,3683.5,-4958.9,-3402.2,3560.3,-4721.4,-3806,3422.3,-4463.9,-4193.5,3269.7,-4187.2,-4562.6,3103.2,-3892.4,-4911.6,2923.1,-3580.5,-5239.1,2730.2,-3253,-5543.8,2525.5,-2911.6,-5824.3,2309.8,-2557.5,-6079.6,2084.2,-2192.5,-6308.5,1849.6,-1818.1,-6510.4,1607.1,-1435.9,-6684.5,1357.8,-1047.7,-6830.4,1102.6,-655.03,-6947.5,842.9,-259.72,-7035.9,579.7,136.47,-7095.2,314.24,531.97,-7125.9,47.61,925.4,-7128.4,-219.24,1315.3,-7103.5,-485.24,1700.2,-7051.8,-749.4,2078.7,-6974.1,-1010.8,2449.8,-6871.2,-1268.5,2812.1,-6744.1,-1521.6,3164.7,-6593.6,-1769.5,3506.6,-6420.9,-2011.5,3837,-6226.9,-2246.8,4155,-6012.9,-2474.9,4460,-5779.9,-2695.2,4751.3,-5529.3,-2907.3,5028.6,-5262.2,-3110.8,5291.4,-4979.9,-3305.3,5539.3,-4683.6,-3490.5,5772,-4374.4,-3666.2,5989.2,-4053.5,-3831.9,6190.6,-3722.1,-3987.7,6376.2,-3381.2,-4133.1,6545.8,-3031.9,-4268.3,6699.4,-2675.1,-4393,6836.9,-2311.9,-4507.1,6958.5,-1943.3,-4610.7,7064.1,-1570.1,-4703.8,7154,-1193.3,-4786.4,7228.2,-813.87,-4858.6,7287,-432.62,-4920.3,7330.4,-50.437,-4971.7,7358.7,331.84,-5012.8,7372.1,713.4,-5043.7,7370.7,1093.5,-5064.6,7354.9,1471.4,-5075.6,7324.9,1846.4,-5076.7,7280.9,2217.8,-5068.1,7223.2,2585,-5050,7152.1,2947.4,-5022.6,7067.8,3304.4,-4985.8,6970.7,3655.4,-4940.1,6861.1,4000,-4885.5,6739.3,4337.7,-4822.2,6605.7,4667.7,-4750.4,6460.5,4989.7,-4670.4,6304.2,5303.1,-4582.3,6137.1,5607.4,-4486.3,5959.6,5902.1,-4382.8,5772,6186.8,-4271.8,5574.7,6461.1,-4153.6,5368.1,6724.4,-4028.5,5152.5,6976.4,-3896.6,4928.3,7216.8,-3758.3,4695.9,7445,-3613.6,4455.6,7660.8,-3463,4208,7863.9,-3306.5,3953.2,8053.8,-3144.6,3691.8,8230.4,-2977.3,3424.1,8393.1,-2805,3150.6,8541.8,-2627.9,2871.6,8676.1,-2446.2,2587.7,8795.6,-2260.4,2299.4,8900.1,-2070.8,2007.2,8989.3,-1877.6,1711.5,9063,-1681.1,1412.8,9120.8,-1481.8,1111.8,9162.6,-1279.9,808.92,9188.2,-1075.8,504.69,9197.2,-869.88,199.66,9189.6,-662.44,-105.61,9165.1,-453.88,-410.55,9123.5,-244.55,-714.6,9064.8,-34.85,-1017.2,8988.6,174.85,-1317.7,8895,384.15,-1615.5,8783.8,592.66,-1910.1,8654.9,799.97,-2200.9,8508.2,1005.7,-2487.1,8343.5,1209.4,-2768.1,8161,1410.5,-3043.2,7960.9,1608.7,-3311.5,7743.2,1803.2,-3572.3,7507.9,1993.7,-3824.8,7255.3,2179.5,-4068.3,6985.7,2360.3,-4302,6699.2,2535.3,-4525.1,6396.3,2704,-4736.8,6077.3,2866,-4936.3,5742.8,3020.5,-5122.7,5393.3,3167.1,-5295.3,5029.3,3305.1,-5453.2,4651.6,3433.9,-5595.6,4260.8,3552.9,-5721.5,3857.7,3661.5,-5830.2,3443.1,3759.1,-5920.8,3018,3844.9,-5992.3,2583.3,3918.4,-6044.2,2140,3979,-6075.8,1689.7,4026.3,-6086.6,1233.5,4059.7,-6075.9,773.09,4078.9,-6043.3,309.92,4083.4,-5988.5,-154.34,4072.8,-5911.2,-618,4046.9,-5811.1,-1079.3,4005.4,-5688.3,-1536.3,3948.3,-5542.7,-1987.1,3875.3,-5374.4,-2429.8,3786.5,-5183.5,-2862.2,3681.8,-4970.6,-3282.4,3561.4,-4736.2,-3688.5,3425.6,-4481.3,-4078.4,3275,-4206.8,-4450.4,3110,-3913.8,-4802.6,2931.4,-3603.4,-5133.5,2739.7,-3277,-5441.6,2535.9,-2935.9,-5725.3,2320.7,-2581.7,-5983.5,2095.1,-2216,-6214.8,1860.2,-1840.5,-6418.3,1617,-1456.8,-6593,1366.7,-1066.7,-6738.6,1110.3,-671.98,-6854.9,849.09,-274.43,-6941.8,584.3,124.2,-6999.5,317.08,522.27,-7028.1,48.586,918.16,-7028,-220.09,1310.4,-6999.5,-487.87,1697.4,-6943.4,-753.72,2077.8,-6860.3,-1016.7,2450.3,-6751,-1275.7,2813.6,-6616.6,-1530,3166.7,-6458.2,-1778.7,3508.6,-6276.9,-2021.1,3838.5,-6074.1,-2256.6,4155.5,-5850.9,-2484.5,4458.9,-5608.6,-2704.3,4748,-5348.4,-2915.4,5022.3,-5071.6,-3117.4,5281.3,-4779.3,-3309.9,5524.6,-4472.8,-3492.6,5751.9,-4153.3,-3665.2,5963,-3822.1,-3827.5,6157.8,-3480.3,-3979.2,6336,-3129,-4120.3,6497.6,-2769.5,-4250.6,6642.5,-2402.9,-4370,6770.9,-2030.4,-4478.5,6882.7,-1652.9,-4576,6978,-1271.5,-4662.5,7056.9,-887.21,-4738.1,7119.5,-500.92,-4802.7,7165.9,-113.53,-4856.4,7196.4,274.09,-4899.4,7211.3,661.15,-4931.6,7210.6,1046.9,-4953.3,7194.8,1430.5,-4964.6,7164.1,1811.3,-4965.6,7118.8,2188.5,-4956.4,7059.2,2561.3,-4937.4,6985.7,2929,-4908.6,6898.6,3291,-4870.2,6798.1,3646.7,-4822.5,6684.8,3995.3,-4765.5,6558.8,4336.4,-4699.6,6420.6,4669.3,-4624.9,6270.5,4993.5,-4541.6,6108.9,5308.5,-4450,5936.1,5613.9,-4350.3,5752.6,5909,-4242.6,5558.6,6193.6,-4127.4,5354.7,6467.2,-4004.6,5141.1,6729.3,-3874.7,4918.3,6979.5,-3737.9,4686.8,7217.3,-3594.4,4447,7442.4,-3444.6,4199.3,7654.3,-3288.6,3944.2,7852.6,-3126.9,3682.2,8037,-2959.7,3413.8,8207.1,-2787.3,3139.3,8362.6,-2609.9,2859.3,8503.2,-2428,2574.3,8628.4,-2241.7,2284.7,8738.1,-2051.5,1991,8832,-1857.6,1693.7,8909.7,-1660.3,1393.2,8971,-1459.9,1090.2,9015.8,-1256.8,785.07,9043.7,-1051.3,478.32,9054.5,-843.8,170.62,9048.1,-634.62,-137.4,9024.3,-424.23
